DataPoint,Wavelength_1_Left Hand_,Wavelength_1_Right Hand_,Wavelength_1__,Wavelength_1__,Wavelength_1__,Wavelength_2_Left Hand_,Wavelength_2_Right Hand_,Wavelength_2__,Wavelength_2__,Wavelength_2__,Wavelength_3_Left Hand_,Wavelength_3_Right Hand_,Wavelength_3__,Wavelength_3__,Wavelength_3__
4598,-0.00412726,0.506067,0,1,0,-0.00412726,0.506067,0,1,0,-0.00412726,0.506067,0,1,0
4599,-0.00401291,0.518831,0,1,0,-0.00401291,0.518831,0,1,0,-0.00401291,0.518831,0,1,0
4600,-0.00390134,0.531554,0,1,0,-0.00390134,0.531554,0,1,0,-0.00390134,0.531554,0,1,0
4601,-0.00379249,0.544228,0,1,0,-0.00379249,0.544228,0,1,0,-0.00379249,0.544228,0,1,0
4602,-0.00368631,0.556845,0,1,0,-0.00368631,0.556845,0,1,0,-0.00368631,0.556845,0,1,0
4603,-0.00358274,0.569396,0,1,0,-0.00358274,0.569396,0,1,0,-0.00358274,0.569396,0,1,0
4604,-0.00348173,0.581875,0,1,0,-0.00348173,0.581875,0,1,0,-0.00348173,0.581875,0,1,0
4605,-0.00338321,0.594274,0,1,0,-0.00338321,0.594274,0,1,0,-0.00338321,0.594274,0,1,0
4606,-0.00328714,0.606587,0,1,0,-0.00328714,0.606587,0,1,0,-0.00328714,0.606587,0,1,0
4607,-0.00319346,0.618807,0,1,0,-0.00319346,0.618807,0,1,0,-0.00319346,0.618807,0,1,0
4608,-0.00310213,0.630927,0,1,0,-0.00310213,0.630927,0,1,0,-0.00310213,0.630927,0,1,0
4609,-0.00301308,0.642942,0,1,0,-0.00301308,0.642942,0,1,0,-0.00301308,0.642942,0,1,0
4610,-0.00292628,0.654847,0,1,0,-0.00292628,0.654847,0,1,0,-0.00292628,0.654847,0,1,0
4611,-0.00284167,0.666635,0,1,0,-0.00284167,0.666635,0,1,0,-0.00284167,0.666635,0,1,0
4612,-0.0027592,0.678302,0,1,0,-0.0027592,0.678302,0,1,0,-0.0027592,0.678302,0,1,0
4613,-0.00267883,0.689843,0,1,0,-0.00267883,0.689843,0,1,0,-0.00267883,0.689843,0,1,0
4614,-0.0026005,0.701254,0,1,0,-0.0026005,0.701254,0,1,0,-0.0026005,0.701254,0,1,0
4615,-0.00252418,0.71253,0,1,0,-0.00252418,0.71253,0,1,0,-0.00252418,0.71253,0,1,0
4616,-0.00244981,0.723668,0,1,0,-0.00244981,0.723668,0,1,0,-0.00244981,0.723668,0,1,0
4617,-0.00237736,0.734664,0,1,0,-0.00237736,0.734664,0,1,0,-0.00237736,0.734664,0,1,0
4618,-0.00230678,0.745514,0,1,0,-0.00230678,0.745514,0,1,0,-0.00230678,0.745514,0,1,0
4619,-0.00223802,0.756216,0,1,0,-0.00223802,0.756216,0,1,0,-0.00223802,0.756216,0,1,0
4620,-0.00217105,0.766766,0,1,0,-0.00217105,0.766766,0,1,0,-0.00217105,0.766766,0,1,0
4621,-0.00210583,0.777163,0,1,0,-0.00210583,0.777163,0,1,0,-0.00210583,0.777163,0,1,0
4622,-0.00204231,0.787403,0,1,0,-0.00204231,0.787403,0,1,0,-0.00204231,0.787403,0,1,0
4623,-0.00198045,0.797485,0,1,0,-0.00198045,0.797485,0,1,0,-0.00198045,0.797485,0,1,0
4624,-0.00192022,0.807406,0,1,0,-0.00192022,0.807406,0,1,0,-0.00192022,0.807406,0,1,0
4625,-0.00186157,0.817166,0,1,0,-0.00186157,0.817166,0,1,0,-0.00186157,0.817166,0,1,0
4626,-0.00180448,0.826762,0,1,0,-0.00180448,0.826762,0,1,0,-0.00180448,0.826762,0,1,0
4627,-0.0017489,0.836194,0,1,0,-0.0017489,0.836194,0,1,0,-0.0017489,0.836194,0,1,0
4628,-0.00169479,0.845461,0,1,0,-0.00169479,0.845461,0,1,0,-0.00169479,0.845461,0,1,0
4629,-0.00164213,0.854561,0,1,0,-0.00164213,0.854561,0,1,0,-0.00164213,0.854561,0,1,0
4630,-0.00159088,0.863494,0,1,0,-0.00159088,0.863494,0,1,0,-0.00159088,0.863494,0,1,0
4631,-0.001541,0.87226,0,1,0,-0.001541,0.87226,0,1,0,-0.001541,0.87226,0,1,0
4632,-0.00149246,0.880858,0,1,0,-0.00149246,0.880858,0,1,0,-0.00149246,0.880858,0,1,0
4633,-0.00144523,0.889289,0,1,0,-0.00144523,0.889289,0,1,0,-0.00144523,0.889289,0,1,0
4634,-0.00139927,0.897551,0,1,0,-0.00139927,0.897551,0,1,0,-0.00139927,0.897551,0,1,0
4635,-0.00135456,0.905646,0,1,0,-0.00135456,0.905646,0,1,0,-0.00135456,0.905646,0,1,0
4636,-0.00131107,0.913574,0,1,0,-0.00131107,0.913574,0,1,0,-0.00131107,0.913574,0,1,0
4637,-0.00126876,0.921336,0,1,0,-0.00126876,0.921336,0,1,0,-0.00126876,0.921336,0,1,0
4638,-0.0012276,0.928931,0,1,0,-0.0012276,0.928931,0,1,0,-0.0012276,0.928931,0,1,0
4639,-0.00118758,0.936361,0,1,0,-0.00118758,0.936361,0,1,0,-0.00118758,0.936361,0,1,0
4640,-0.00114865,0.943626,0,1,0,-0.00114865,0.943626,0,1,0,-0.00114865,0.943626,0,1,0
4641,-0.00111079,0.950728,0,1,0,-0.00111079,0.950728,0,1,0,-0.00111079,0.950728,0,1,0
4642,-0.00107398,0.957667,0,1,0,-0.00107398,0.957667,0,1,0,-0.00107398,0.957667,0,1,0
4643,-0.00103819,0.964445,0,1,0,-0.00103819,0.964445,0,1,0,-0.00103819,0.964445,0,1,0
4644,-0.00100339,0.971063,0,1,0,-0.00100339,0.971063,0,1,0,-0.00100339,0.971063,0,1,0
4645,-0.000969562,0.977522,0,1,0,-0.000969562,0.977522,0,1,0,-0.000969562,0.977522,0,1,0
4646,-0.000936675,0.983824,0,1,0,-0.000936675,0.983824,0,1,0,-0.000936675,0.983824,0,1,0
4647,-0.000904706,0.98997,0,1,0,-0.000904706,0.98997,0,1,0,-0.000904706,0.98997,0,1,0
4648,-0.000873634,0.995962,0,1,0,-0.000873634,0.995962,0,1,0,-0.000873634,0.995962,0,1,0
4649,-0.000843434,1.0018,0,1,0,-0.000843434,1.0018,0,1,0,-0.000843434,1.0018,0,1,0
4650,-0.000814085,1.00749,0,1,0,-0.000814085,1.00749,0,1,0,-0.000814085,1.00749,0,1,0
4651,-0.000785564,1.01303,0,1,0,-0.000785564,1.01303,0,1,0,-0.000785564,1.01303,0,1,0
4652,-0.00075785,1.01842,0,1,0,-0.00075785,1.01842,0,1,0,-0.00075785,1.01842,0,1,0
4653,-0.000730922,1.02366,0,1,0,-0.000730922,1.02366,0,1,0,-0.000730922,1.02366,0,1,0
4654,-0.00070476,1.02876,0,1,0,-0.00070476,1.02876,0,1,0,-0.00070476,1.02876,0,1,0
4655,-0.000679343,1.03372,0,1,0,-0.000679343,1.03372,0,1,0,-0.000679343,1.03372,0,1,0
4656,-0.000654652,1.03854,0,1,0,-0.000654652,1.03854,0,1,0,-0.000654652,1.03854,0,1,0
4657,-0.000630668,1.04322,0,1,0,-0.000630668,1.04322,0,1,0,-0.000630668,1.04322,0,1,0
4658,-0.000607373,1.04777,0,1,0,-0.000607373,1.04777,0,1,0,-0.000607373,1.04777,0,1,0
4659,-0.000584747,1.05218,0,1,0,-0.000584747,1.05218,0,1,0,-0.000584747,1.05218,0,1,0
4660,-0.000562774,1.05646,0,1,0,-0.000562774,1.05646,0,1,0,-0.000562774,1.05646,0,1,0
4661,-0.000541435,1.06061,0,1,0,-0.000541435,1.06061,0,1,0,-0.000541435,1.06061,0,1,0
4662,-0.000520714,1.06463,0,1,0,-0.000520714,1.06463,0,1,0,-0.000520714,1.06463,0,1,0
4663,-0.000500595,1.06852,0,1,0,-0.000500595,1.06852,0,1,0,-0.000500595,1.06852,0,1,0
4664,-0.000481061,1.07229,0,1,0,-0.000481061,1.07229,0,1,0,-0.000481061,1.07229,0,1,0
4665,-0.000462096,1.07594,0,1,0,-0.000462096,1.07594,0,1,0,-0.000462096,1.07594,0,1,0
4666,-0.000443685,1.07946,0,1,0,-0.000443685,1.07946,0,1,0,-0.000443685,1.07946,0,1,0
4667,-0.000425814,1.08287,0,1,0,-0.000425814,1.08287,0,1,0,-0.000425814,1.08287,0,1,0
4668,-0.000408467,1.08617,0,1,0,-0.000408467,1.08617,0,1,0,-0.000408467,1.08617,0,1,0
4669,-0.000391629,1.08935,0,1,0,-0.000391629,1.08935,0,1,0,-0.000391629,1.08935,0,1,0
4670,-0.000375288,1.09241,0,1,0,-0.000375288,1.09241,0,1,0,-0.000375288,1.09241,0,1,0
4671,-0.00035943,1.09537,0,1,0,-0.00035943,1.09537,0,1,0,-0.00035943,1.09537,0,1,0
4672,-0.00034404,1.09822,0,1,0,-0.00034404,1.09822,0,1,0,-0.00034404,1.09822,0,1,0
4673,-0.000329107,1.10096,0,1,0,-0.000329107,1.10096,0,1,0,-0.000329107,1.10096,0,1,0
4674,-0.000314618,1.1036,0,1,0,-0.000314618,1.1036,0,1,0,-0.000314618,1.1036,0,1,0
4675,-0.00030056,1.10614,0,1,0,-0.00030056,1.10614,0,1,0,-0.00030056,1.10614,0,1,0
4676,-0.000286922,1.10858,0,1,0,-0.000286922,1.10858,0,1,0,-0.000286922,1.10858,0,1,0
4677,-0.000273691,1.11092,0,1,0,-0.000273691,1.11092,0,1,0,-0.000273691,1.11092,0,1,0
4678,-0.000260857,1.11316,0,1,0,-0.000260857,1.11316,0,1,0,-0.000260857,1.11316,0,1,0
4679,-0.000248408,1.11531,0,1,0,-0.000248408,1.11531,0,1,0,-0.000248408,1.11531,0,1,0
4680,-0.000236334,1.11736,0,1,0,-0.000236334,1.11736,0,1,0,-0.000236334,1.11736,0,1,0
4681,-0.000224623,1.11933,0,1,0,-0.000224623,1.11933,0,1,0,-0.000224623,1.11933,0,1,0
4682,-0.000213266,1.1212,0,1,0,-0.000213266,1.1212,0,1,0,-0.000213266,1.1212,0,1,0
4683,-0.000202253,1.12298,0,1,0,-0.000202253,1.12298,0,1,0,-0.000202253,1.12298,0,1,0
4684,-0.000191573,1.12468,0,1,0,-0.000191573,1.12468,0,1,0,-0.000191573,1.12468,0,1,0
4685,-0.000181218,1.12628,0,1,0,-0.000181218,1.12628,0,1,0,-0.000181218,1.12628,0,1,0
4686,-0.000171179,1.12779,0,1,0,-0.000171179,1.12779,0,1,0,-0.000171179,1.12779,0,1,0
4687,-0.000161445,1.12921,0,1,0,-0.000161445,1.12921,0,1,0,-0.000161445,1.12921,0,1,0
4688,-0.000152009,1.13053,0,1,0,-0.000152009,1.13053,0,1,0,-0.000152009,1.13053,0,1,0
4689,-0.000142861,1.13174,0,1,0,-0.000142861,1.13174,0,1,0,-0.000142861,1.13174,0,1,0
4690,-0.000133994,1.13285,0,1,0,-0.000133994,1.13285,0,1,0,-0.000133994,1.13285,0,1,0
4691,-0.0001254,1.13385,0,1,0,-0.0001254,1.13385,0,1,0,-0.0001254,1.13385,0,1,0
4692,-0.00011707,1.13473,0,1,0,-0.00011707,1.13473,0,1,0,-0.00011707,1.13473,0,1,0
4693,-0.000108997,1.13548,0,1,0,-0.000108997,1.13548,0,1,0,-0.000108997,1.13548,0,1,0
4694,-0.000101173,1.1361,0,1,0,-0.000101173,1.1361,0,1,0,-0.000101173,1.1361,0,1,0
4695,-9.35915e-05,1.13658,0,1,0,-9.35915e-05,1.13658,0,1,0,-9.35915e-05,1.13658,0,1,0
4696,-8.62452e-05,1.1369,0,1,0,-8.62452e-05,1.1369,0,1,0,-8.62452e-05,1.1369,0,1,0
4697,-7.9127e-05,1.13706,0,1,0,-7.9127e-05,1.13706,0,1,0,-7.9127e-05,1.13706,0,1,0
4698,-7.22304e-05,1.13705,0,1,0,-7.22304e-05,1.13705,0,1,0,-7.22304e-05,1.13705,0,1,0
4699,-6.55487e-05,1.13686,0,1,0,-6.55487e-05,1.13686,0,1,0,-6.55487e-05,1.13686,0,1,0
4700,-5.90758e-05,1.13648,0,1,0,-5.90758e-05,1.13648,0,1,0,-5.90758e-05,1.13648,0,1,0
4701,-5.28054e-05,1.13588,0,1,0,-5.28054e-05,1.13588,0,1,0,-5.28054e-05,1.13588,0,1,0
4702,-4.67315e-05,1.13508,0,1,0,-4.67315e-05,1.13508,0,1,0,-4.67315e-05,1.13508,0,1,0
4703,-4.08483e-05,1.13405,0,1,0,-4.08483e-05,1.13405,0,1,0,-4.08483e-05,1.13405,0,1,0
4704,-3.51501e-05,1.13278,0,1,0,-3.51501e-05,1.13278,0,1,0,-3.51501e-05,1.13278,0,1,0
4705,-2.96315e-05,1.13126,0,1,0,-2.96315e-05,1.13126,0,1,0,-2.96315e-05,1.13126,0,1,0
4706,-2.4287e-05,1.12948,0,1,0,-2.4287e-05,1.12948,0,1,0,-2.4287e-05,1.12948,0,1,0
4707,-1.91115e-05,1.12744,0,1,0,-1.91115e-05,1.12744,0,1,0,-1.91115e-05,1.12744,0,1,0
4708,-1.40999e-05,1.12511,0,1,0,-1.40999e-05,1.12511,0,1,0,-1.40999e-05,1.12511,0,1,0
4709,-9.24732e-06,1.1225,0,1,0,-9.24732e-06,1.1225,0,1,0,-9.24732e-06,1.1225,0,1,0
4710,-4.54889e-06,1.1196,0,1,0,-4.54889e-06,1.1196,0,1,0,-4.54889e-06,1.1196,0,1,0
4711,0,1.11639,0,1,0,0,1.11639,0,1,0,0,1.11639,0,1,0
4712,0,1.11287,0,1,0,0,1.11287,0,1,0,0,1.11287,0,1,0
4713,0,1.10903,0,1,0,0,1.10903,0,1,0,0,1.10903,0,1,0
4714,0,1.10488,0,1,0,0,1.10488,0,1,0,0,1.10488,0,1,0
4715,0,1.10039,0,1,0,0,1.10039,0,1,0,0,1.10039,0,1,0
4716,0,1.09557,0,1,0,0,1.09557,0,1,0,0,1.09557,0,1,0
4717,0,1.09042,0,1,0,0,1.09042,0,1,0,0,1.09042,0,1,0
4718,0,1.08493,0,1,0,0,1.08493,0,1,0,0,1.08493,0,1,0
4719,0,1.0791,0,1,0,0,1.0791,0,1,0,0,1.0791,0,1,0
4720,0,1.07292,0,1,0,0,1.07292,0,1,0,0,1.07292,0,1,0
4721,0,1.06641,0,1,0,0,1.06641,0,1,0,0,1.06641,0,1,0
4722,0,1.05956,0,1,0,0,1.05956,0,1,0,0,1.05956,0,1,0
4723,0,1.05237,0,1,0,0,1.05237,0,1,0,0,1.05237,0,1,0
4724,0,1.04484,0,1,0,0,1.04484,0,1,0,0,1.04484,0,1,0
4725,0,1.03698,0,1,0,0,1.03698,0,1,0,0,1.03698,0,1,0
4726,0,1.0288,0,1,0,0,1.0288,0,1,0,0,1.0288,0,1,0
4727,0,1.02028,0,1,0,0,1.02028,0,1,0,0,1.02028,0,1,0
4728,0,1.01145,0,1,0,0,1.01145,0,1,0,0,1.01145,0,1,0
4729,0,1.00231,0,1,0,0,1.00231,0,1,0,0,1.00231,0,1,0
4730,0,0.992858,0,1,0,0,0.992858,0,1,0,0,0.992858,0,1,0
4731,0,0.983107,0,1,0,0,0.983107,0,1,0,0,0.983107,0,1,0
4732,0,0.973065,0,1,0,0,0.973065,0,1,0,0,0.973065,0,1,0
4733,0,0.962739,0,1,0,0,0.962739,0,1,0,0,0.962739,0,1,0
4734,0,0.952139,0,1,0,0,0.952139,0,1,0,0,0.952139,0,1,0
4735,0,0.941273,0,1,0,0,0.941273,0,1,0,0,0.941273,0,1,0
4736,0,0.93015,0,1,0,0,0.93015,0,1,0,0,0.93015,0,1,0
4737,0,0.918782,0,1,0,0,0.918782,0,1,0,0,0.918782,0,1,0
4738,0,0.907179,0,1,0,0,0.907179,0,1,0,0,0.907179,0,1,0
4739,0,0.89535,0,1,0,0,0.89535,0,1,0,0,0.89535,0,1,0
4740,0,0.883307,0,1,0,0,0.883307,0,1,0,0,0.883307,0,1,0
4741,0,0.871061,0,1,0,0,0.871061,0,1,0,0,0.871061,0,1,0
4742,0,0.858623,0,1,0,0,0.858623,0,1,0,0,0.858623,0,1,0
4743,0,0.846004,0,1,0,0,0.846004,0,1,0,0,0.846004,0,1,0
4744,0,0.833217,0,1,0,0,0.833217,0,1,0,0,0.833217,0,1,0
4745,0,0.820272,0,1,0,0,0.820272,0,1,0,0,0.820272,0,1,0
4746,0,0.807182,0,1,0,0,0.807182,0,1,0,0,0.807182,0,1,0
4747,0,0.793957,0,1,0,0,0.793957,0,1,0,0,0.793957,0,1,0
4748,0,0.780611,0,1,0,0,0.780611,0,1,0,0,0.780611,0,1,0
4749,0,0.767154,0,1,0,0,0.767154,0,1,0,0,0.767154,0,1,0
4750,0,0.753599,0,1,0,0,0.753599,0,1,0,0,0.753599,0,1,0
4751,0,0.739956,0,1,0,0,0.739956,0,1,0,0,0.739956,0,1,0
4752,0,0.726237,0,1,0,0,0.726237,0,1,0,0,0.726237,0,1,0
4753,0,0.712454,0,1,0,0,0.712454,0,1,0,0,0.712454,0,1,0
4754,0,0.698617,0,1,0,0,0.698617,0,1,0,0,0.698617,0,1,0
4755,0,0.684738,0,1,0,0,0.684738,0,1,0,0,0.684738,0,1,0
4756,0,0.670826,0,1,0,0,0.670826,0,1,0,0,0.670826,0,1,0
4757,0,0.656894,0,1,0,0,0.656894,0,1,0,0,0.656894,0,1,0
4758,0,0.642951,0,1,0,0,0.642951,0,1,0,0,0.642951,0,1,0
4759,0,0.629007,0,1,0,0,0.629007,0,1,0,0,0.629007,0,1,0
4760,0,0.615073,0,1,0,0,0.615073,0,1,0,0,0.615073,0,1,0
4761,0,0.601157,0,1,0,0,0.601157,0,1,0,0,0.601157,0,1,0
4762,0,0.58727,0,1,0,0,0.58727,0,1,0,0,0.58727,0,1,0
4763,0,0.573419,0,1,0,0,0.573419,0,1,0,0,0.573419,0,1,0
4764,0,0.559615,0,1,0,0,0.559615,0,1,0,0,0.559615,0,1,0
4765,0,0.545865,0,1,0,0,0.545865,0,1,0,0,0.545865,0,1,0
4766,0,0.532177,0,1,0,0,0.532177,0,1,0,0,0.532177,0,1,0
4767,0,0.51856,0,1,0,0,0.51856,0,1,0,0,0.51856,0,1,0
4768,0,0.505022,0,1,0,0,0.505022,0,1,0,0,0.505022,0,1,0
4769,0,0.491568,0,1,0,0,0.491568,0,1,0,0,0.491568,0,1,0
4770,0,0.478207,0,1,0,0,0.478207,0,1,0,0,0.478207,0,1,0
4771,0,0.464945,0,1,0,0,0.464945,0,1,0,0,0.464945,0,1,0
4772,0,0.451788,0,1,0,0,0.451788,0,1,0,0,0.451788,0,1,0
4773,0,0.438743,0,1,0,0,0.438743,0,1,0,0,0.438743,0,1,0
4774,0,0.425814,0,1,0,0,0.425814,0,1,0,0,0.425814,0,1,0
4775,0,0.413008,0,1,0,0,0.413008,0,1,0,0,0.413008,0,1,0
4776,0,0.40033,0,1,0,0,0.40033,0,1,0,0,0.40033,0,1,0
4777,0,0.387784,0,1,0,0,0.387784,0,1,0,0,0.387784,0,1,0
4778,0,0.375375,0,1,0,0,0.375375,0,1,0,0,0.375375,0,1,0
4779,0,0.363108,0,1,0,0,0.363108,0,1,0,0,0.363108,0,1,0
4780,0,0.350985,0,1,0,0,0.350985,0,1,0,0,0.350985,0,1,0
4781,0,0.339011,0,1,0,0,0.339011,0,1,0,0,0.339011,0,1,0
4782,0,0.32719,0,1,0,0,0.32719,0,1,0,0,0.32719,0,1,0
4783,0,0.315523,0,1,0,0,0.315523,0,1,0,0,0.315523,0,1,0
4784,0,0.304016,0,1,0,0,0.304016,0,1,0,0,0.304016,0,1,0
4785,0,0.292668,0,1,0,0,0.292668,0,1,0,0,0.292668,0,1,0
4786,0,0.281484,0,1,0,0,0.281484,0,1,0,0,0.281484,0,1,0
4787,0,0.270466,0,1,0,0,0.270466,0,1,0,0,0.270466,0,1,0
4788,0,0.259615,0,1,0,0,0.259615,0,1,0,0,0.259615,0,1,0
4789,0,0.248932,0,1,0,0,0.248932,0,1,0,0,0.248932,0,1,0
4790,0,0.23842,0,1,0,0,0.23842,0,1,0,0,0.23842,0,1,0
4791,0,0.22808,0,1,0,0,0.22808,0,1,0,0,0.22808,0,1,0
4792,0,0.217912,0,1,0,0,0.217912,0,1,0,0,0.217912,0,1,0
4793,0,0.207918,0,1,0,0,0.207918,0,1,0,0,0.207918,0,1,0
4794,0,0.198098,0,1,0,0,0.198098,0,1,0,0,0.198098,0,1,0
4795,0,0.188452,0,1,0,0,0.188452,0,1,0,0,0.188452,0,1,0
4796,0,0.178982,0,1,0,0,0.178982,0,1,0,0,0.178982,0,1,0
4797,0,0.169687,0,1,0,0,0.169687,0,1,0,0,0.169687,0,1,0
4798,0,0.160566,0,1,0,0,0.160566,0,1,0,0,0.160566,0,1,0
4799,0,0.151621,0,1,0,0,0.151621,0,1,0,0,0.151621,0,1,0
4800,0,0.14285,0,1,0,0,0.14285,0,1,0,0,0.14285,0,1,0
4801,0,0.134253,0,1,0,0,0.134253,0,1,0,0,0.134253,0,1,0
4802,0,0.12583,0,1,0,0,0.12583,0,1,0,0,0.12583,0,1,0
4803,0,0.117579,0,1,0,0,0.117579,0,1,0,0,0.117579,0,1,0
4804,0,0.109501,0,1,0,0,0.109501,0,1,0,0,0.109501,0,1,0
4805,0,0.101593,0,1,0,0,0.101593,0,1,0,0,0.101593,0,1,0
4806,0,0.0938559,0,1,0,0,0.0938559,0,1,0,0,0.0938559,0,1,0
4807,0,0.0862874,0,1,0,0,0.0862874,0,1,0,0,0.0862874,0,1,0
4808,0,0.0788865,0,1,0,0,0.0788865,0,1,0,0,0.0788865,0,1,0
4809,0,0.0716521,0,1,0,0,0.0716521,0,1,0,0,0.0716521,0,1,0
4810,0,0.0645826,0,1,0,0,0.0645826,0,1,0,0,0.0645826,0,1,0
4811,0,0.0576766,0,1,0,0,0.0576766,0,1,0,0,0.0576766,0,1,0
4812,0,0.0509327,0,1,0,0,0.0509327,0,1,0,0,0.0509327,0,1,0
4813,0,0.0443491,0,1,0,0,0.0443491,0,1,0,0,0.0443491,0,1,0
4814,0,0.0379243,0,1,0,0,0.0379243,0,1,0,0,0.0379243,0,1,0
4815,0,0.0316565,0,1,0,0,0.0316565,0,1,0,0,0.0316565,0,1,0
4816,0,0.025544,0,1,0,0,0.025544,0,1,0,0,0.025544,0,1,0
4817,0,0.019585,0,1,0,0,0.019585,0,1,0,0,0.019585,0,1,0
4818,0,0.0137776,0,1,0,0,0.0137776,0,1,0,0,0.0137776,0,1,0
4819,0,0.00812005,0,1,0,0,0.00812005,0,1,0,0,0.00812005,0,1,0
4820,0,0.00261036,0,1,0,0,0.00261036,0,1,0,0,0.00261036,0,1,0
4821,0,-0.00275337,0,1,0,0,-0.00275337,0,1,0,0,-0.00275337,0,1,0
4822,0,-0.00797311,0,1,0,0,-0.00797311,0,1,0,0,-0.00797311,0,1,0
4823,0,-0.0130508,0,1,0,0,-0.0130508,0,1,0,0,-0.0130508,0,1,0
4824,0,-0.0179886,0,1,0,0,-0.0179886,0,1,0,0,-0.0179886,0,1,0
4825,0,-0.0227883,0,1,0,0,-0.0227883,0,1,0,0,-0.0227883,0,1,0
4826,0,-0.027452,0,1,0,0,-0.027452,0,1,0,0,-0.027452,0,1,0
4827,0,-0.0319817,0,1,0,0,-0.0319817,0,1,0,0,-0.0319817,0,1,0
4828,0,-0.0363796,0,1,0,0,-0.0363796,0,1,0,0,-0.0363796,0,1,0
4829,0,-0.0406476,0,1,0,0,-0.0406476,0,1,0,0,-0.0406476,0,1,0
4830,0,-0.0447877,0,1,0,0,-0.0447877,0,1,0,0,-0.0447877,0,1,0
4831,0,-0.0488021,0,1,0,0,-0.0488021,0,1,0,0,-0.0488021,0,1,0
4832,0,-0.0526927,0,1,0,0,-0.0526927,0,1,0,0,-0.0526927,0,1,0
4833,0,-0.0564616,0,1,0,0,-0.0564616,0,1,0,0,-0.0564616,0,1,0
4834,0,-0.0601109,0,1,0,0,-0.0601109,0,1,0,0,-0.0601109,0,1,0
4835,0,-0.0636425,0,1,0,0,-0.0636425,0,1,0,0,-0.0636425,0,1,0
4836,0,-0.0670585,0,1,0,0,-0.0670585,0,1,0,0,-0.0670585,0,1,0
4837,0,-0.0703608,0,1,0,0,-0.0703608,0,1,0,0,-0.0703608,0,1,0
4838,0,-0.0735515,0,1,0,0,-0.0735515,0,1,0,0,-0.0735515,0,1,0
4839,0,-0.0766326,0,1,0,0,-0.0766326,0,1,0,0,-0.0766326,0,1,0
4840,0,-0.0796059,0,1,0,0,-0.0796059,0,1,0,0,-0.0796059,0,1,0
4841,0,-0.0824736,0,1,0,0,-0.0824736,0,1,0,0,-0.0824736,0,1,0
4842,0,-0.0852374,0,1,0,0,-0.0852374,0,1,0,0,-0.0852374,0,1,0
4843,0,-0.0878993,0,1,0,0,-0.0878993,0,1,0,0,-0.0878993,0,1,0
4844,0,-0.0904612,0,1,0,0,-0.0904612,0,1,0,0,-0.0904612,0,1,0
4845,0,-0.092925,0,1,0,0,-0.092925,0,1,0,0,-0.092925,0,1,0
4846,0,-0.0952926,0,1,0,0,-0.0952926,0,1,0,0,-0.0952926,0,1,0
4847,0,-0.0975658,0,1,0,0,-0.0975658,0,1,0,0,-0.0975658,0,1,0
4848,0,-0.0997463,0,1,0,0,-0.0997463,0,1,0,0,-0.0997463,0,1,0
4849,0,-0.101836,0,1,0,0,-0.101836,0,1,0,0,-0.101836,0,1,0
4850,0,-0.103837,0,1,0,0,-0.103837,0,1,0,0,-0.103837,0,1,0
4851,0,-0.10575,0,1,0,0,-0.10575,0,1,0,0,-0.10575,0,1,0
4852,0,-0.107578,0,1,0,0,-0.107578,0,1,0,0,-0.107578,0,1,0
4853,0,-0.109323,0,1,0,0,-0.109323,0,1,0,0,-0.109323,0,1,0
4854,0,-0.110985,0,1,0,0,-0.110985,0,1,0,0,-0.110985,0,1,0
4855,0,-0.112567,0,1,0,0,-0.112567,0,1,0,0,-0.112567,0,1,0
4856,0,-0.11407,0,1,0,0,-0.11407,0,1,0,0,-0.11407,0,1,0
4857,0,-0.115496,0,1,0,0,-0.115496,0,1,0,0,-0.115496,0,1,0
4858,0,-0.116846,0,1,0,0,-0.116846,0,1,0,0,-0.116846,0,1,0
4859,0,-0.118122,0,1,0,0,-0.118122,0,1,0,0,-0.118122,0,1,0
4860,0,-0.119326,0,1,0,0,-0.119326,0,1,0,0,-0.119326,0,1,0
4861,0,-0.12046,0,1,0,0,-0.12046,0,1,0,0,-0.12046,0,1,0
4862,0,-0.121523,0,1,0,0,-0.121523,0,1,0,0,-0.121523,0,1,0
4863,0,-0.12252,0,1,0,0,-0.12252,0,1,0,0,-0.12252,0,1,0
4864,0,-0.123449,0,1,0,0,-0.123449,0,1,0,0,-0.123449,0,1,0
4865,0,-0.124314,0,1,0,0,-0.124314,0,1,0,0,-0.124314,0,1,0
4866,0,-0.125116,0,1,0,0,-0.125116,0,1,0,0,-0.125116,0,1,0
4867,0,-0.125856,0,1,0,0,-0.125856,0,1,0,0,-0.125856,0,1,0
4868,0,-0.126534,0,1,0,0,-0.126534,0,1,0,0,-0.126534,0,1,0
4869,0,-0.127154,0,1,0,0,-0.127154,0,1,0,0,-0.127154,0,1,0
4870,0,-0.127716,0,1,0,0,-0.127716,0,1,0,0,-0.127716,0,1,0
4871,0,-0.128222,0,1,0,0,-0.128222,0,1,0,0,-0.128222,0,1,0
4872,0,-0.128672,0,1,0,0,-0.128672,0,1,0,0,-0.128672,0,1,0
4873,0,-0.129068,0,1,0,0,-0.129068,0,1,0,0,-0.129068,0,1,0
4874,0,-0.129412,0,1,0,0,-0.129412,0,1,0,0,-0.129412,0,1,0
4875,0,-0.129704,0,1,0,0,-0.129704,0,1,0,0,-0.129704,0,1,0
4876,0,-0.129946,0,1,0,0,-0.129946,0,1,0,0,-0.129946,0,1,0
